location.location_num,location.location_name,location.address_1,location.address_2,location.address_3,location.zipcode,location.location_status,location.operator_guid,location.concept_type_code,location.location_type_code,location.service_team_name,location.operator_team_name,location.market_name,location.business_consultant_guid,location.gmt_offset,location.gps_latitude,location.gps_longitude,location.has_dining_room,location.has_drive_thru,location.drv_thru_num_approach_lanes,location.drv_thru_num_order_points,location.drv_thru_num_pickup_windows,location.offers_wireless,location.playground,location.rpp_mobile_payment,location.rpp_mobile_ordering,location.rpp_alist,location.rpp_serves_breakfast,location.rpp_serves_limited_menu,location.rpp_delivery,location.rpp_catering
2039,Vineland FSU-Terminated,S. Route 47,,,8360,never opened,,CFA,FSU,NE Region Team #1,New Jersey South,Philadelphia  PA,bae4dd1678f9412097d8f4b481e1437b,,,,N,N,,,,N,none,,,,,,,
2040,Fields Ertel Road FSU-Terminated,9035 Fields Ertel,,,45249-8261,never opened,,CFA,FSU,,,Cincinnati  OH,,,,,N,N,,,,N,none,,,,,,,
2041,La Habra FSU(Terminated),1801 West Imperial,,,,never opened,,CFA,FSU,,,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
2050,Hawks Creek FSU,6650 Westworth Blvd,,,76114-4011,open,841f5f3057bc334c8613558376da70c3,CFA,FSU,SW Region Team #3,DFW Fort Worth,Dallas-Ft. Worth  TX,059888c0eb0e45558242ccda1e0d992d,GMT -06:00,32.75588,-97.42858,N,Y,1,1,1,Y,interior,,,,,,,
70049,Truett's Grill - Griffin,1455 N Expressway,,,30223-1752,open,e18d78f48ef4134e9589654f7742a3b1,DWH,TDNC,Dwarf House Svc Team,Dwarf House,Atlanta  GA,cdbc3eed7b39438bb1d3b5fa3536a40e,GMT -05:00,33.273,-84.29294,N,Y,1,1,1,Y,none,No,No,Yes,Yes,No,Yes,Yes
2065,Ashbridge Square FSU,845 E Lancaster Ave,,,19335-3327,open,321e546520876145ba041bdabb1e1e9c,CFA,FSU,NE Region Team #1,Philadelphia West,Philadelphia  PA,bae4dd1678f9412097d8f4b481e1437b,GMT -05:00,40.0166,-75.6851,N,Y,1,1,1,Y,interior,,,,,,,
2074,Kalispell FSU-Terminated,,,,59901,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
2075,Peachtree Road @ Colonial Drive FSU,Peachtree Road @ Colonial Dr.,,,30319,never opened,,CFA,FSU,,,Atlanta  GA,,,,,N,N,,,,N,none,,,,,,,
2078,Terminated - Sunrise FSU,Greenback Lane,,,95610,never opened,,CFA,FSU,West Region Team #1,Sacramento,Sacramento-Stockton-Modesto  CA,1b366fe916b01a429beea840ca730ea2,,38.67572,-121.27107,N,Y,1,1,1,N,none,,,,,,,
2083,Afton Ridge FSU,6061 Bayfield Pkwy,,,28027-7597,open,a69dde1dc67a424cbae806ae20254e2e,CFA,FSU,AT Region Team #3,Charlotte II,Charlotte  NC,7b42386e151c4d8a8249db30693e2928,GMT -05:00,35.41982,-80.67533,N,Y,1,1,1,Y,interior,,,,,,,
2084,Terminated Bristol FSU,Lee Highway/ Plaza Dr,,,24202,never opened,,CFA,FSU,AT Region Team #2,Tri-Cities,Tri-Cities  TN-VA,d7460f1c74b14476b58aa48c3a61fd8e,,36.634368,-82.119719,N,N,,,,N,interior,,,,,,,
2088,Oakleaf Town Center FSU,9630 Applecross Rd,,,32222-5818,open,05d61d4c4a6ff946b3d99076818b79dd,CFA,FSU,SE Region Team #2,Jacksonville South,Jacksonville  FL,4e6ac67735ee514992b93eb36b98454a,GMT -05:00,30.19657,-81.82847,N,Y,1,1,1,Y,interior,,,,,,,
2089,Tulsa Hills FSU,7129 S Olympia Ave,,,74132-1856,open,e2f9fc4da837134a8f7a6929176daa19,CFA,FSU,SW Region Team #2,Tulsa,Tulsa  OK,3757847305444afbb9d2b5c0087ee73e,GMT -06:00,36.06074,-96.0054,N,Y,1,2,1,Y,interior,,,,,,,
2098,Wood Lake Plaza FSU-Terminated,Wood Lake Plaza,,,,never opened,,CFA,FSU,,,West Palm Beach-Ft. Pierce  FL,,,,,N,N,,,,N,none,,,,,,,
2099,Slidell FSU-Terminated,1638 Gause Blvd.,,,70458,never opened,,CFA,FSU,,,New Orleans  LA,,,,,N,N,,,,N,none,,,,,,,
2100,Barrett Station FSU-Terminated,2175 Barrett Station Road,,,63131,never opened,,CFA,FSU,MW Region Team #1,St. Louis,St. Louis  MO,5fc7945f2b0c4b4292933e8ab8244516,,,,N,N,,,,N,none,,,,,,,
2113,terminated Murray FSU,4909 South State Street,,,84123,never opened,,CFA,FSU,West Region Team #1,Utah Central,Salt Lake City  UT,f0f1b4f309e1954d8cf2bda47fe39498,,,,N,N,,,,N,none,,,,,,,
2114,Beavercreek FSU,2360 N Fairfield Rd,,,45431-2558,open,15bb99aecc434fdeac86e7fabe3eb9bf,CFA,FSU,MW Region Team #1,Dayton,Dayton  OH,b67cc33137f447478eee9f2664423ce1,GMT -05:00,39.7584,-84.0528,N,Y,2,2,1,Y,interior,,,,,,,
2136,Moncks Corner FSU - Terminated,Ourparcel 5 ,Trail Race Crossing Shopping,,29461,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
2138,Renaissance Village FSU,7836 Leonardo Dr,,,27713-6457,open,1f25549f2b1a4c639ecd8566c2c1b666,CFA,FSU,AT Region Team #3,Raleigh Durham 1,Raleigh-Durham (Fayetteville)  NC,616d75cb198c43709964d6db1135d97f,GMT -05:00,35.90157,-78.95781,N,Y,1,1,1,Y,interior,Yes,No,Yes,Yes,No,Yes,Yes
2141,Alamo Ranch Marketplace FSU,5615 W 1604 N,,,78253,open,6c9af955dd964e75a598d533c11a0b5e,CFA,FSU,SW Region Team #1,San Antonio West,San Antonio  TX,78936b780a974f4886a6e21d2b383e5b,GMT -06:00,29.49313,-98.70657,N,Y,2,2,1,Y,interior,,,,,,,
2142,College Station  FSU - Terminated,SEC State Hwy 6 & Rock Prairie,,,77845,never opened,,CFA,FSU,SW Region Team #1,Central Texas,,aa6b12622f45b8408d3a620eda118fd2,,,,N,N,,,,N,none,,,,,,,
2143,Greenville In-Line DT,3130 Interstate Highway 30,,,75402-7208,open,7ac395c463473644a1538e5d56d8614b,CFA,FSU,SW Region Team #3,DFW Dallas East,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,GMT -06:00,33.09468,-96.11494,N,Y,1,1,1,Y,interior,,,,,,,
2146,Chastain Road In-Line DT,600 Chastain Rd Nw,,,30144-3004,open,e8f7baa2f798a24a81c7cd75ca68a997,CFA,FSU,SE Region Team #1,ATL-East Cobb,Atlanta  GA,1205d9ca8a012a478e531206c76a693c,GMT -05:00,34.03708,-84.56906,N,Y,1,1,1,Y,none,,,,,,,
2147,Steelyard Commons FSU-Terminated,Steelyard Drive @ Quigley Rd.,,,,never opened,,CFA,FSU,,,Cleveland-Akron (Canton)  OH,,,,,N,N,,,,N,none,,,,,,,
2151,Circle Center FSU,4790 E. Los Coyotes Diagonal,,,90815-2825,never opened,,CFA,FSU,,,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
2158,Coral Ridge Mall,1451 Coral Ridge Ave Ste 620,,,52241-2805,open,a1cb360768d7440a832383ab8a1e030e,CFA,MALL,MW Region Team #1,Upper Midwest,Cedar Rapids-Waterloo-Iowa City & Dubuque  IA,c0fbabc55634a4469951012316f18934,GMT -06:00,41.691,-91.6025,N,N,0,,,N,none,,,,,,,
2159,Medford FSU-Terminated,Rt. 70 and Sue Way,,,,never opened,,CFA,FSU,NE Region Team #1,New Jersey South,Philadelphia  PA,bae4dd1678f9412097d8f4b481e1437b,,,,N,N,,,,N,none,,,,,,,
2164,Penn Mar FSU-Terminated,Penn Mar Shopping Center,,,,never opened,,CFA,FSU,,,Washington  DC (Hagerstown  MD),,,,,N,N,,,,N,none,,,,,,,
2165,Tybee Island FSU-Terminated,Island Expressway,,,,never opened,,CFA,FSU,SE Region Team #2,Savannah,Savannah  GA,7e5584ea022c49e3a792d3f9d8969b44,,,,N,N,,,,N,none,,,,,,,
2166,Bradenton FSU-Future-Terminated,NE Quadrant of Cortez Rd/US 41,,,34208,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
2171,Arcola FSU - Terminated,Arcola Center,Dulles Parkway &,Loudoun County Parkway,,never opened,,CFA,FSU,,,,,,,,N,N,,,,N,none,,,,,,,
2179,South Franklin FSU,2016 Columbia Ave,,,37064-3999,open,752bd6caa82e024d9cb9057b0a7dbc2c,CFA,FSU,AT Region Team #1,Nashville South,Nashville  TN,717bb3f3d5594bc2a054a565d86f9a83,GMT -06:00,35.89509,-86.877,N,Y,1,1,1,Y,interior,,,,,,,
2180,Ramsey Street FSU,4611 Ramsey St,,,28311-2138,open,c8397e0ec1ea4da79339d48e454fb402,CFA,FSU,AT Region Team #1,Eastern NC 3,Raleigh-Durham (Fayetteville)  NC,717bb3f3d5594bc2a054a565d86f9a83,GMT -05:00,35.12412,-78.87955,N,Y,1,1,1,Y,interior,,,,,,,
2181,Holly Springs FSU,801 Village Walk Dr,,,27540-7193,open,b4a7bf5a8f76bc4f8a44d86e86aece3b,CFA,FSU,AT Region Team #3,Raleigh Durham 4,Raleigh-Durham (Fayetteville)  NC,6d147b08bcfd43f18147be0c489c6d97,GMT -05:00,35.63917,-78.83427,N,Y,1,1,1,Y,interior,Yes,No,Yes,Yes,No,Yes,Yes
80434,Grambling State University,,,,,never opened,,LIC,COLL,,,Monroe  LA-El Dorado  AR,,,,,N,N,,,,N,none,,,,,,,
80435,Coastal Carolina University,100 Spadoni Park Circle,Lib Jackson Student Center,,29528,open,94292f75ad834c38ba1fc564ebb5e1ab,LIC,COLL,AT Region Team #3,Myrtle Beach,Charleston  SC,7b42386e151c4d8a8249db30693e2928,,33.794698,-79.011487,N,N,,,,N,none,,,,,,,
2184,St. Matthews FSU,5001 Shelbyville Rd,,,40207-3307,open,7be987f772ff084ba0bcb2638be29fb0,CFA,FSU,AT Region Team #2,Louisville,Louisville  KY,87c1b065c495e443ac02b1f3aa2c7999,GMT -05:00,38.25071,-85.62397,N,Y,2,2,1,Y,interior,,,,,,,
2186,Sudley Manor Drive FSU,10677 Sudley Manor Dr,,,20109-2844,open,319017bf8fe04a4e980aada410a96d57,CFA,FSU,NE Region Team #1,DC Southwest,Washington  DC (Hagerstown  MD),6ad7d0ce7ab1434cb3c3c24984d2b587,GMT -05:00,38.786151,-77.516067,N,Y,1,1,1,Y,interior,,,,,,,
2196,Razorback Road FSU,1369 W Martin Luther King Blvd,,,72701-6317,open,f8dacee4b9a71345862e66024e26f243,CFA,FSU,SW Region Team #1,Northwest Arkansas,Ft. Smith-Fayetteville-Springdale-Rogers  AR,541969a032cbd64f8edd55abb3588753,GMT -06:00,36.05605,-94.18006,N,Y,1,1,1,Y,interior,,,,,,,
2202,Saint Simons FSU,2205 Demere Rd,,,31522-1606,open,940123ce049643e98cb0bf9be3909b15,CFA,FSU,SE Region Team #2,Low Country,Jacksonville  FL,7e5584ea022c49e3a792d3f9d8969b44,GMT -05:00,31.15972,-81.39012,N,Y,1,1,1,Y,none,,,,,,,
2208,Terminated Indian Trail FSU,Highway 74,SEC Indian Trail - Fairview Rd,,,never opened,,CFA,FSU,AT Region Team #3,Charlotte III,,616d75cb198c43709964d6db1135d97f,,,,N,N,,,,N,none,,,,,,,
2210,Wichita Falls FSU,3704 Call Field Rd,,,76308-2724,open,7e993fffe5014832a7719651250da933,CFA,FSU,SW Region Team #1,West Texas,Wichita Falls  TX & Lawton  OK,78936b780a974f4886a6e21d2b383e5b,GMT -06:00,33.8713,-98.5372,N,Y,2,2,1,Y,interior,,,,,,,
2211,Circle T FSU-Terminated,Westlake Shops -,State Highway 170 &,State Highway 377,,never opened,,CFA,FSU,Southwest Team 3,DFW Midcities,Dallas-Ft. Worth  TX,,,32.986619,-97.235239,N,N,,,,N,interior,,,,,,,
2213,Rayzor Ranch FSU,2410 W University Dr,,,76201-1605,open,e8fd52ceda271045aa9d6837f2106e5f,CFA,FSU,SW Region Team #3,DFW Denton County,Dallas-Ft. Worth  TX,059888c0eb0e45558242ccda1e0d992d,GMT -06:00,33.23032,-97.16332,N,Y,1,1,1,Y,interior,,,,,,,
80437,Missouri State University,901 S National,Plaster Student Union,,65897-0027,open,62de237ed006e04fa37b93191c3e1df4,LIC,COLL,MW Region Team #1,Southwest Missouri,Springfield  MO,6326c18de93045329648e3a52513b486,,37.19857,-93.27618,N,N,,,,N,none,,,,,,,
2218,Terminated Buena Terminated,La Palma Avenue at Station Ave,,,,never opened,,CFA,FSU,West Coast,LA County,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
2233,Bristow FSU,9939 Sowder Village Sq,,,20109-5469,open,54202f80fe35d7488a5077a7fb58a5f7,CFA,FSU,NE Region Team #1,DC Southwest,Washington  DC (Hagerstown  MD),6ad7d0ce7ab1434cb3c3c24984d2b587,GMT -05:00,38.737926,-77.534337,N,Y,1,1,1,Y,interior,,,,,,,
2246,Willow Grove Park,2500 W Moreland Rd Ste 3066,,,19090-4029,open,ec396375ec2744599b86db78d9aec335,CFA,MALL,NE Region Team #1,Philadelphia Central,Philadelphia  PA,032ae6f5e8cd4b6199629357a1a80d16,GMT -05:00,40.14025,-75.12347,N,N,0,,,N,none,,,,,,,
2247,Terminated West Little Rock FSU,Hermitage and Autumn Road,,,,never opened,,CFA,FSU,,,Little Rock-Pine Bluff  AR,,,,,N,N,,,,N,none,,,,,,,
2248,Moultrie FSU,502 Lane St,,,31768-5127,open,04bcd3e6269749e3802bf1df76d3e916,CFA,FSU,SE Region Team #3,South Georgia,Albany  GA,fc7366ebca1e4d5f9ef5fbf0e350981b,GMT -05:00,31.17334,-83.76227,N,Y,1,1,1,Y,interior,,,,,,,
2252,Parma FSU-Terminated,,,,,never opened,,CFA,FSU,,,Cleveland-Akron (Canton)  OH,,,,,N,N,,,,N,none,,,,,,,
2253,Oconee FSU-Terminated,Georgia Hwy 44 & I-20,,,,never opened,,CFA,FSU,SE Region Team #1,Athens,Atlanta  GA,8982d24e3d43a7448fc7c022b56400bf,,,,N,N,,,,N,interior,,,,,,,
2255,Cedar Park FSU - Terminated,FM 1431 and Hwy 183A,,,,never opened,,CFA,FSU,,,Austin  TX,,,,,N,N,,,,N,none,,,,,,,
2256,Hillcrest In-Line,6423 Hillcrest Ave,,,75205-1852,open,fd1c9fa4c954b044a4994bcdd64f0f1b,CFA,MALL,SW Region Team #3,DFW Dallas/Plano,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,GMT -06:00,32.8449,-96.78745,Y,N,0,,,Y,interior,,,,,,,
2269,North First Street FSU-Terminated,2106 North First Street,,,72076,never opened,,CFA,FSU,SW Region Team #1,Central Arkansas,Little Rock-Pine Bluff  AR,541969a032cbd64f8edd55abb3588753,,34.88541,-92.10699,N,N,,,,N,none,,,,,,,
2273,Dover Crossroads FSU-Terminated,747 N. DuPont Highway,,,,never opened,,CFA,FSU,NE Region Team #1,Philadelphia West,Philadelphia  PA,bae4dd1678f9412097d8f4b481e1437b,,39.18163,-75.52908,N,N,,,,N,interior,,,,,,,
2274,Vienna FSU,210 Grand Central Ave,,,26105-4101,open,1ffc6b5d9f648341923eb10a229316de,CFA,FSU,AT Region Team #3,West Virginia,Parkersburg  WV,6d147b08bcfd43f18147be0c489c6d97,GMT -05:00,39.30053,-81.54758,N,Y,1,1,1,Y,interior,,,,,,,
2276,Goose Creek FSU,516 Saint James Ave,,,29445-2793,open,86d67c1463f0384597f918587380c076,CFA,FSU,AT Region Team #2,Charleston I,Charleston  SC,d63edddffc3883458843eb10ef0c5085,GMT -05:00,33.03092,-80.05864,N,Y,1,1,1,Y,interior,,,,,,,
2279,Yellow Brick Square FSU-Terminated,Yellow Brick Road &,Race Road,,21237,never opened,,CFA,FSU,,,Baltimore  MD,,,,,N,N,,,,N,none,,,,,,,
2280,Palmdale FSU-Terminated,39519 10th Street West,,,93561,never opened,,CFA,FSU,West Coast,Inland Empire,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
2281,North Mount Pleasant FSU,3102 Ironclad Aly,,,29466-8355,open,df0ab7f89b0a4a4cb50d6b4d87dd35bc,CFA,FSU,AT Region Team #2,Charleston I,Charleston  SC,d63edddffc3883458843eb10ef0c5085,GMT -05:00,32.86581,-79.78459,N,Y,1,1,1,Y,interior,,,,,,,
2292,Regal Plaza FSU,10437 S Memorial Dr,,,74133-7040,open,6c0970d38cee9045856ec9189dc70c8f,CFA,FSU,SW Region Team #2,Tulsa,Tulsa  OK,3757847305444afbb9d2b5c0087ee73e,GMT -06:00,36.0112,-95.8859,N,Y,1,1,1,Y,interior,,,,,,,
2293,71st & Lewis FSU-Terminated,71st & Lewis,,,,never opened,,CFA,FSU,SW Region Team #2,Tulsa,Tulsa  OK,3757847305444afbb9d2b5c0087ee73e,,,,N,N,,,,N,none,,,,,,,
2294,Fort Smith Pavilion FSU-Terminated,Phoenix Avenue/Old Greenwood,,,,never opened,,CFA,FSU,SW Region Team #1,Northwest Arkansas,Ft. Smith-Fayetteville-Springdale-Rogers  AR,541969a032cbd64f8edd55abb3588753,,35.33843,-94.39159,N,N,,,,N,none,,,,,,,
2295,Bluefield FSU-Terminated,,,,,never opened,,CFA,FSU,AT Region Team #3,West Virginia,Bluefield-Beckley-Oak Hill  WV,6d147b08bcfd43f18147be0c489c6d97,,,,N,N,,,,N,none,,,,,,,
2296,Allentown FSU-Terminated,Airport Road & 22nd,,,,never opened,,CFA,FSU,NE Region Team #1,Central Pennsylvania,Philadelphia  PA,3a18118a1c6f324595bf21cfac0862d0,,,,N,N,,,,N,none,,,,,,,
2007,Kedron Village FSU,1100 N Peachtree Pkwy,,,30269-4229,open,f2bdf66661da34428eda691dd10e38f4,CFA,FSU,SE Region Team #1,ATL-Coweta/Fayette,Atlanta  GA,e8c76797c9ee4741827c896d598eff9a,GMT -05:00,33.4405,-84.5908,N,Y,1,1,1,Y,interior,,,,,,,
2008,Glendora FSU-Terminated,,,,,never opened,,CFA,FSU,West Coast,Inland Empire,Colorado Springs-Pueblo  CO,,,,,N,N,,,,N,none,,,,,,,
2009,Limonite FSU-Terminated,,,,,never opened,,CFA,FSU,West Coast,Inland Empire,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
2010,Menifee FSU-Terminated,Haun Road,,,,never opened,,CFA,FSU,West Coast,Inland Empire,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
2011,Hawthorne FSU-Terminated,,,,,never opened,,CFA,FSU,West Coast,LA County,Los Angeles  CA,,,,,N,N,,,,N,none,,,,,,,
2012,El Cajon FSU-Terminated,,,,,never opened,,CFA,FSU,West Region Team #1,San Diego Co.,San Diego  CA,64d4a5796786467498f2c5dad9991255,,32.80724,-116.967747,N,N,,,,N,none,,,,,,,
2013,Santee FSU,9418 Mission Gorge Rd,,,92071-3847,open,88ff0945aff84f3e86b19e7aadb87b62,CFA,FSU,West Region Team #1,San Diego Co.,San Diego  CA,64d4a5796786467498f2c5dad9991255,GMT -08:00,32.83911,-116.99181,N,Y,1,2,1,Y,interior,,,,,,,
2014,Sports Arena FSU,3570 Sports Arena Blvd,,,92110-4919,open,fdb745982832455fbdb1860cf316d217,CFA,FSU,West Region Team #1,San Diego Co.,San Diego  CA,64d4a5796786467498f2c5dad9991255,GMT -08:00,32.75408,-117.21183,N,Y,1,1,1,Y,none,,,,,,,
2015,Encinitas In-Line DT,194 N El Camino Real,,,92024-2890,open,511a6cb13d55447dba50e31c70b83a50,CFA,FSU,West Region Team #1,San Diego Co.,San Diego  CA,64d4a5796786467498f2c5dad9991255,GMT -08:00,33.04837,-117.26009,Y,Y,2,2,1,Y,none,,,,,,,
2016,North Oceanside-Terminated,,,,,never opened,,CFA,FSU,West Region Team #1,San Diego Co.,San Diego  CA,64d4a5796786467498f2c5dad9991255,,,,N,N,,,,N,none,,,,,,,
2021,Hamilton Mill FSU,2635 Hamilton Mill Rd,,,30519-4106,open,799f27779aa5fa49a26f43f363487f52,CFA,FSU,SE Region Team #1,ATL-North Gwinnett,Atlanta  GA,201d50d9289f99429b01b6ef8242d6d4,GMT -05:00,34.07953,-83.91792,N,Y,1,2,1,Y,interior,,,,,,,
2025,Rockwell & NW Highway FSU,7004 NW Expressway,,,73132-3534,open,fae19a2e8a154959a6f9a82cc5811501,CFA,FSU,SW Region Team #3,OklahomaCity Central,Oklahoma City  OK,70af91364d53aa49a4e989e8e5f978a2,GMT -06:00,35.55683,-97.63723,N,Y,1,1,1,Y,interior,,,,,,,
2033,Midwest City FSU,7331 SE 29th St,,,73110-6122,open,8df092848a4d4d2c9d17aed51eaf95be,CFA,FSU,SW Region Team #3,OklahomaCity Central,Oklahoma City  OK,70af91364d53aa49a4e989e8e5f978a2,GMT -06:00,35.43539,-97.39459,N,Y,1,2,1,Y,interior,,,,,,,
80429,Oral Roberts University,7777 S Lewis Ave,,,74171-0003,open,ed68adcd38626345ac76da2b010849f8,LIC,COLL,SW Region Team #2,Tulsa,Tulsa  OK,3757847305444afbb9d2b5c0087ee73e,,36.0507,-95.9532,N,N,,,,N,none,,,,,,,
2036,Mantua Commons FSU (terminated),Route 553 & Route 55,,,,never opened,,CFA,FSU,,,Philadelphia  PA,,,,,N,N,,,,N,none,,,,,,,
2042,OK - Test Site-Terminated,This is a Test Site,,,,never opened,,CFA,FSU,,,Orlando-Daytona Beach-Melbourne  FL,,,,,N,N,,,,N,none,,,,,,,
2045,Medical Center FSU,4715 Medical Dr,,,78229-4449,open,69ca7e1688d748adb55f97da0581b12f,CFA,FSU,SW Region Team #1,San Antonio West,San Antonio  TX,78936b780a974f4886a6e21d2b383e5b,GMT -06:00,29.51031,-98.57796,N,Y,1,1,1,N,interior,,,,,,,
2048,Pine Island Road FSU (terminated),,,,,never opened,,CFA,FSU,,,Ft. Myers-Naples  FL,,,,,N,N,,,,N,none,,,,,,,
2051,Bonita Beach FSU,Bonita Beach Road @ I-75,,,,never opened,,CFA,FSU,SE Region Team #2,Southwest Florida,Ft. Myers-Naples  FL,06c047e9d6b5b34e9958a2b2f8b5a5c0,,26.3311,-81.75388,N,N,0,,,N,none,,,,,,,
2069,2920 / Kuykendahl FSU,5905 FM 2920 Rd,,,77388-3016,open,29d149486ec04b8a9e44dfc47045c4e3,CFA,FSU,SW Region Team #2,Houston North,Houston  TX,60699aaf6c739d438b8209f94aaaea5b,GMT -06:00,30.07366,-95.50942,N,Y,2,2,1,Y,interior,Yes,Yes,Yes,Yes,No,Yes,Yes
2070,Woodlands West Village FSU-Terminated,,,,77354,never opened,,CFA,FSU,,,Houston  TX,,,,,N,N,,,,N,none,,,,,,,
2072,Oxford Valley Road FSU,2424 E Lincoln Hwy,,,19047-3048,open,a9201ea42ecc6b4282673c0d3582c6d9,CFA,FSU,NE Region Team #1,NE Philadelphia,Philadelphia  PA,3a18118a1c6f324595bf21cfac0862d0,GMT -05:00,40.18256,-74.87116,N,Y,1,2,1,Y,none,,,,,,,
2073,Terminated Concord Pike,3601 Concord Pike,,,19803-5021,never opened,,CFA,FSU,,,Philadelphia  PA,,,,,N,N,,,,N,none,,,,,,,
2076,Garfield Heights FSU-Terminated,City View Center,9302 Vista Way,,44125,never opened,,CFA,FSU,,,Cleveland-Akron (Canton)  OH,,,41.40889,-81.61606,N,N,,,,N,interior,,,,,,,
2081,Christopher Newport FSU,12423 Warwick Blvd,,,23606-3006,open,d822b90fe95f2f4fae5ce4e65f0f7aab,CFA,FSU,AT Region Team #1,Tidewater Peninsula,Norfolk-Portsmouth-Newport News  VA,44597ba0ec6e4941983680cbf599a6f7,GMT -05:00,37.06969,-76.49358,N,Y,1,1,1,Y,interior,,,,,,,
2085,Meridian  FSU,I-20 & US 39,,,39301,never opened,,CFA,FSU,,,Meridian  MS,,,,,N,N,,,,N,none,,,,,,,
2086,Meridian Crossroads FSU,109 S Frontage Rd,,,39301-6110,open,5589ab101e7c9f44a8d403e41e8a90a6,CFA,FSU,SE Region Team #3,Central Mississippi,Meridian  MS,fc7366ebca1e4d5f9ef5fbf0e350981b,GMT -06:00,32.365982,-88.672098,N,Y,1,1,1,Y,interior,,,,,,,
2087,Terminated - Riverton Commons FSU,95 Riverton Commons Dr,,,22630-6768,never opened,,CFA,FSU,NE Region Team #1,Tri-Valleys,Washington  DC (Hagerstown  MD),2af41fa263be4024a16dba8b0fab5f13,,39.96413,-78.18938,N,N,,,,N,interior,,,,,,,
2090,Pleasant Hills FSU,461 Clairton Blvd,,,15236-3827,open,7f138f982440e9479f7ffc5a4212c2d6,CFA,FSU,NE Region Team #1,Pittsburgh South,Pittsburgh  PA,2af41fa263be4024a16dba8b0fab5f13,GMT -05:00,40.335128,-79.946443,N,Y,1,1,1,Y,interior,,,,,,,
2091,Miracle Mile FSU,4040 William Penn Hwy,,,15146-2651,open,73b2ed319b645643aeadb4774b2727fa,CFA,FSU,NE Region Team #1,Pittsburgh South,Pittsburgh  PA,2af41fa263be4024a16dba8b0fab5f13,GMT -05:00,40.43842,-79.76683,N,Y,1,1,1,Y,interior,,,,,,,
2092,Eastgate Plaza FSU,5156 State Route 30,,,15601-7554,open,e6a6a80482e8a74eb196ba6a580ebc29,CFA,FSU,NE Region Team #1,Pittsburgh South,Pittsburgh  PA,2af41fa263be4024a16dba8b0fab5f13,GMT -05:00,40.30183,-79.49872,N,Y,1,1,1,Y,interior,,,,,,,
2093,El Dorado & Toll Road FSU,5211 Eldorado Pkwy,,,75033-8671,open,e7aa3afb6b96ce4192b0ac998d60ac3d,CFA,FSU,SW Region Team #3,DFW Frisco,Dallas-Ft. Worth  TX,361a2efcce1b458babd099e10ffde0db,GMT -06:00,33.17457,-96.84114,N,Y,1,2,1,Y,interior,,,,,,,
2094,Hampton & I-20 FSU,2429 W Wheatland Rd,,,75237-3610,open,6450a3263414b04cba545e1229d59ed6,CFA,FSU,SW Region Team #3,DFW Dallas South,Dallas-Ft. Worth  TX,70af91364d53aa49a4e989e8e5f978a2,GMT -06:00,32.64808,-96.85826,N,Y,1,1,1,Y,interior,,,,,,,
2095,Camp Wisdom & 360 FSU,3041 W Camp Wisdom Rd,,,75052-4463,open,2960702b475859498f40c20a4065246f,CFA,FSU,SW Region Team #3,DFW-Arlington,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,GMT -06:00,32.64781,-97.05872,N,Y,1,1,1,Y,interior,,,,,,,
2096,League City FSU-Terminated,Intersection of I - 45,and FM 646,,77573,never opened,,CFA,FSU,SW Region Team #2,Houston Southeast,Houston  TX,5acc2f9801eb4714a4cf9438751497c4,,,,N,N,,,,N,none,,,,,,,
2097,Abrams & LBJ FSU,9386 Lyndon B Johnson Fwy,,,75243-3468,open,661b7d008ab97b4b8c8ae36d81aad59f,CFA,FSU,SW Region Team #3,DFW Dallas/Plano,Dallas-Ft. Worth  TX,cad27220a8f60043a50741593ce31309,GMT -06:00,32.91136,-96.73712,N,Y,1,1,1,Y,interior,,,,,,,
80430,Nationwide Insurance Headquarters,Sodexho,Three Nationwide Plaza,,43215,never opened,,LIC,OFFC,,,Columbus  OH,,,,,N,N,,,,N,none,,,,,,,
2104,Hampton Cove FSU - Terminated,Hwy 431,,,35741,never opened,,CFA,FSU,,,Huntsville-Decatur (Florence)  AL,,,,,N,N,,,,N,none,,,,,,,
2105,TERMINATED - South Trussville FSU,US Highway 11 and I-459,,,35235,never opened,,CFA,FSU,SE Region Team #3,Birmingham North,Birmingham (Anniston and Tuscaloosa)  AL,d49277667ce6cc488e0c961c585bf851,,33.59545,-86.64612,N,Y,1,1,1,N,interior,,,,,,,
